#longitude,latitude,distance,bathymetry
145.420041495,37.3272992669,389249.954572,-5561.25228037
145.422863679,37.3272539116,389499.954697,-5566.90670059
145.42568586,37.3272084893,389749.954823,-5568.77854777
145.428508037,37.3271629999,389999.954949,-5572.44352044
145.431330211,37.3271174435,390249.955077,-5578.12503052
145.434152381,37.3270718201,390499.955206,-5582.09267695
145.436974548,37.3270261297,390749.955335,-5582.63580692
145.439796711,37.3269803722,390999.955465,-5581.02387397
145.442618871,37.3269345477,391249.955596,-5581.84226265
145.445441028,37.3268886562,391499.955728,-5581.8158048
145.448263181,37.3268426977,391749.955861,-5581.03282638
145.451085331,37.3267966721,391999.955995,-5580.42016403
145.453907477,37.3267505795,392249.956129,-5578.05573395
145.45672962,37.3267044199,392499.956264,-5575.95329464
145.45955176,37.3266581932,392749.956401,-5577.68413948
145.462373896,37.3266118996,392999.956538,-5578.30984722
145.465196028,37.3265655389,393249.956676,-5578.4057951
145.468018157,37.3265191111,393499.956815,-5578.85219618
145.470840283,37.3264726164,393749.956954,-5576.41061701
145.473662405,37.3264260546,393999.957095,-5573.44638485
145.476484524,37.3263794258,394249.957237,-5572.05580487
145.479306639,37.32633273,394499.957379,-5571.13096087
145.482128751,37.3262859672,394749.957522,-5570.15191164
145.484950859,37.3262391373,394999.957666,-5568.80858443
145.487772964,37.3261922404,395249.957811,-5569.91130898
145.490595066,37.3261452765,395499.957957,-5570.7071445
145.493417163,37.3260982456,395749.958104,-5569.84335379
145.496239258,37.3260511476,395999.958252,-5570.02549256
145.499061349,37.3260039826,396249.9584,-5569.68323418
145.501883436,37.3259567506,396499.95855,-5568.39280819
145.50470552,37.3259094516,396749.9587,-5567.13547418
145.5075276,37.3258620855,396999.958851,-5568.77878406
145.510349677,37.3258146525,397249.959003,-5572.99633675
145.51317175,37.3257671524,397499.959156,-5573.08827041
145.515993819,37.3257195853,397749.95931,-5572.81305838
145.518815885,37.3256719511,397999.959465,-5572.90583801
145.521637948,37.32562425,398249.959621,-5573.77570549
145.524460007,37.3255764818,398499.959777,-5573.75060229
145.527282062,37.3255286466,398749.959935,-5573.19420479
145.530104114,37.3254807444,398999.960093,-5574.0897343
145.532926163,37.3254327752,399249.960252,-5575.4339927
145.535748207,37.3253847389,399499.960412,-5576.64606352
145.538570248,37.3253366356,399749.960574,-5576.4607536
145.541392286,37.3252884653,399999.960736,-5577.6627622
145.54421432,37.325240228,400249.960898,-5579.01789978
145.54703635,37.3251919237,400499.961062,-5577.64006285
145.549858377,37.3251435523,400749.961227,-5578.09337555
145.5526804,37.3250951139,400999.961393,-5579.32886341
145.55550242,37.3250466085,401249.961559,-5580.24936589
145.558324436,37.3249980361,401499.961726,-5579.65795175
145.561146448,37.3249493967,401749.961895,-5578.59265332
145.563968457,37.3249006903,401999.962064,-5578.08024124
145.566790462,37.3248519168,402249.962234,-5577.27400181
145.569612463,37.3248030763,402499.962405,-5576.76172523
145.572434461,37.3247541688,402749.962577,-5577.08343557
145.575256455,37.3247051943,402999.96275,-5576.98464035
145.578078446,37.3246561527,403249.962924,-5576.73096293
145.580900432,37.3246070442,403499.963099,-5576.39141067
145.583722416,37.3245578686,403749.963275,-5575.72931102
145.586544395,37.324508626,403999.963451,-5575.68436821
145.589366371,37.3244593164,404249.963629,-5576.99122575
145.592188343,37.3244099398,404499.963807,-5582.44960262
145.595010312,37.3243604962,404749.963987,-5587.36320358
145.597832276,37.3243109855,404999.964167,-5590.1162947
145.600654238,37.3242614079,405249.964348,-5592.56807561
145.603476195,37.3242117632,405499.964531,-5591.90744246
145.606298149,37.3241620515,405749.964714,-5587.59742078
145.609120099,37.3241122728,405999.964898,-5579.1722655
145.611942045,37.3240624271,406249.965083,-5574.11144834
145.614763988,37.3240125143,406499.965269,-5573.11611434
145.617585926,37.3239625346,406749.965456,-5573.50248667
145.620407862,37.3239124878,406999.965643,-5573.87677744
145.623229793,37.323862374,407249.965832,-5574.30178882
145.626051721,37.3238121932,407499.966022,-5575.78328986
145.628873645,37.3237619454,407749.966212,-5576.01607185
145.631695565,37.3237116306,407999.966404,-5575.29192543
145.634517481,37.3236612488,408249.966597,-5574.46487964
145.637339394,37.3236107999,408499.96679,-5574.62414487
145.640161303,37.3235602841,408749.966985,-5575.4003089
145.642983208,37.3235097012,408999.96718,-5576.21306492
145.64580511,37.3234590513,409249.967376,-5576.53379327
145.648627007,37.3234083344,409499.967574,-5576.53069256
145.651448901,37.3233575505,409749.967772,-5576.43361463
145.654270791,37.3233066996,409999.967971,-5576.41446608
145.657092677,37.3232557816,410249.968171,-5576.14358809
145.65991456,37.3232047967,410499.968372,-5575.35156321
145.662736439,37.3231537448,410749.968574,-5574.01594507
145.665558313,37.3231026258,410999.968777,-5572.48983531
145.668380185,37.3230514398,411249.968981,-5571.07106655
145.671202052,37.3230001868,411499.969186,-5570.80055855
145.674023915,37.3229488668,411749.969392,-5571.15474763
145.676845775,37.3228974798,411999.969599,-5571.92538941
145.679667631,37.3228460258,412249.969807,-5573.35270138
145.682489483,37.3227945048,412499.970016,-5574.05163417
145.685311331,37.3227429168,412749.970226,-5573.9834012
145.688133175,37.3226912617,412999.970436,-5575.94120449
145.690955015,37.3226395397,413249.970648,-5577.74979481
145.693776852,37.3225877506,413499.970861,-5578.98468329
145.696598685,37.3225358946,413749.971074,-5580.27862813
145.699420513,37.3224839715,413999.971289,-5581.69611759
145.702242338,37.3224319814,414249.971505,-5582.65313183
145.70506416,37.3223799243,414499.971721,-5581.13784267
145.707885977,37.3223278002,414749.971939,-5580.06861111
145.71070779,37.3222756091,414999.972157,-5579.56858955
145.7135296,37.322223351,415249.972377,-5578.70515379
145.716351405,37.3221710259,415499.972597,-5578.81635204
145.719173207,37.3221186338,415749.972819,-5579.98843674
145.721995005,37.3220661746,415999.973041,-5582.18108361
145.724816798,37.3220136485,416249.973265,-5584.54944182
145.727638588,37.3219610553,416499.973489,-5586.2856447
145.730460374,37.3219083952,416749.973715,-5586.29519556
145.733282156,37.321855668,416999.973941,-5586.19667346
145.736103935,37.3218028739,417249.974169,-5585.85864624
145.738925709,37.3217500127,417499.974397,-5585.17382154
145.741747479,37.3216970845,417749.974627,-5584.16472868
145.744569245,37.3216440894,417999.974857,-5582.72239826
145.747391008,37.3215910272,418249.975088,-5580.7483143
145.750212766,37.321537898,418499.975321,-5578.82278297
145.753034521,37.3214847018,418749.975554,-5577.19289624
145.755856271,37.3214314386,418999.975789,-5576.07678932
145.758678018,37.3213781084,419249.976024,-5575.75121184
145.76149976,37.3213247112,419499.97626,-5575.5953652
145.764321499,37.321271247,419749.976498,-5575.33580738
145.767143234,37.3212177158,419999.976736,-5575.28986216
145.769964964,37.3211641176,420249.976976,-5575.44749287
145.772786691,37.3211104524,420499.977216,-5575.80571112
145.775608414,37.3210567202,420749.977458,-5575.683496
145.778430132,37.321002921,420999.9777,-5575.53788561
145.781251847,37.3209490548,421249.977944,-5575.86933647
145.784073558,37.3208951216,421499.978188,-5578.27029933
145.786895264,37.3208411214,421749.978434,-5580.60501025
145.789716967,37.3207870541,421999.97868,-5582.59215519
145.792538665,37.3207329199,422249.978928,-5584.89033773
145.79536036,37.3206787187,422499.979176,-5586.28424447
145.79818205,37.3206244505,422749.979426,-5586.71637116
145.801003737,37.3205701153,422999.979676,-5586.57093367
145.803825419,37.320515713,423249.979928,-5585.59569235
145.806647097,37.3204612438,423499.980181,-5583.67311408
145.809468772,37.3204067076,423749.980434,-5580.44260729
145.812290442,37.3203521044,423999.980689,-5577.03905404
145.815112108,37.3202974342,424249.980945,-5573.22568865
145.81793377,37.320242697,424499.981201,-5568.521958
145.820755428,37.3201878927,424749.981459,-5561.75628117
145.823577082,37.3201330215,424999.981718,-5554.54604475
145.826398732,37.3200780833,425249.981978,-5548.7720701
145.829220378,37.3200230781,425499.982239,-5544.60100544
145.832042019,37.3199680059,425749.9825,-5541.75188251
145.834863657,37.3199128667,425999.982763,-5539.90225471
145.83768529,37.3198576605,426249.983027,-5539.05220163
145.840506919,37.3198023873,426499.983292,-5537.68637554
145.843328545,37.3197470471,426749.983558,-5534.74562056
145.846150166,37.3196916399,426999.983825,-5531.15790241
145.848971783,37.3196361657,427249.984094,-5526.15008738
145.851793395,37.3195806245,427499.984363,-5519.54626281
145.854615004,37.3195250164,427749.984633,-5514.05428884
145.857436609,37.3194693412,427999.984904,-5509.18325524
145.860258209,37.319413599,428249.985177,-5504.99862756
145.863079805,37.3193577899,428499.98545,-5502.1188513
145.865901397,37.3193019137,428749.985724,-5501.15046112
145.868722985,37.3192459705,428999.986,-5502.13226798
145.871544569,37.3191899604,429249.986276,-5504.573634
145.874366149,37.3191338832,429499.986554,-5507.22759253
145.877187724,37.3190777391,429749.986832,-5509.92244651
145.880009295,37.319021528,429999.987112,-5513.3608606
145.882830862,37.3189652499,430249.987393,-5516.838384
145.885652425,37.3189089047,430499.987675,-5520.25942725
145.888473984,37.3188524926,430749.987957,-5523.59110385
145.891295538,37.3187960135,430999.988241,-5527.54704155
145.894117088,37.3187394674,431249.988526,-5531.37489607
145.896938634,37.3186828543,431499.988812,-5533.39079151
145.899760176,37.3186261743,431749.989099,-5535.02771316
145.902581714,37.3185694272,431999.989388,-5535.87642262
145.905403247,37.3185126131,432249.989677,-5535.06044407
145.908224776,37.3184557321,432499.989967,-5534.10497649
145.911046301,37.318398784,432749.990258,-5533.84829192
145.913867822,37.318341769,432999.990551,-5535.29869035
145.916689338,37.3182846869,433249.990844,-5536.69407325
145.91951085,37.3182275379,433499.991139,-5538.00451358
145.922332358,37.3181703219,433749.991435,-5539.13739802
145.925153862,37.3181130389,433999.991731,-5540.41176145
145.927975361,37.3180556889,434249.992029,-5541.74983575
145.930796856,37.3179982719,434499.992328,-5543.04383334
145.933618347,37.317940788,434749.992628,-5543.99085841
145.936439834,37.317883237,434999.992929,-5544.46865114
145.939261316,37.3178256191,435249.993231,-5544.34889834
145.942082794,37.3177679341,435499.993534,-5543.89940875
145.944904267,37.3177101822,435749.993839,-5542.71138539
145.947725737,37.3176523633,435999.994144,-5540.81569862
145.950547202,37.3175944774,436249.994451,-5539.49039032
145.953368663,37.3175365245,436499.994758,-5539.07549274
145.956190119,37.3174785047,436749.995067,-5539.18128093
145.959011571,37.3174204178,436999.995376,-5536.79664933
145.961833019,37.3173622639,437249.995687,-5535.3598514
145.964654462,37.3173040431,437499.995999,-5535.39237099
145.967475901,37.3172457553,437749.996312,-5536.16506543
145.970297336,37.3171874005,437999.996626,-5536.60977267
145.973118767,37.3171289787,438249.996942,-5536.74478984
145.975940193,37.3170704899,438499.997258,-5537.46161848
145.978761614,37.3170119341,438749.997575,-5538.9721055
145.981583032,37.3169533114,438999.997894,-5540.29788603
145.984404445,37.3168946217,439249.998213,-5539.24371901
145.987225853,37.3168358649,439499.998534,-5537.55521872
145.990047257,37.3167770412,439749.998856,-5535.84213934
145.992868657,37.3167181506,439999.999179,-5535.18755705
145.995690053,37.3166591929,440249.999503,-5534.44979235
145.998511444,37.3166001682,440499.999828,-5533.20037682
